mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,zcr,chroma_mean,label
-298.50348,66.23696,-56.005974,0.59790415,-52.242287,-30.092922,27.973597,14.321311,-29.339066,11.567479,13.6687565,-5.0626326,17.569567,1920.6654747361808,0.09776871927668539,0.2591866,male11
-301.61926,37.835022,-83.94944,44.8367,21.394695,-22.542648,-30.16144,6.7863235,-26.860985,4.3393655,0.0899329,-5.3088984,1.3458313,2344.3333408227086,0.16402135270365167,0.38093063,male11
-356.3106,-9.333971,-57.496304,77.10055,31.754463,-11.919861,-14.043885,24.984823,-24.070795,-3.0270898,-16.508272,-8.049303,-2.5645292,2659.0065976710675,0.18746083305481284,0.31577995,male11
-311.8748,68.614975,-41.643642,26.845526,-55.48634,-44.22052,14.387696,17.744688,-30.041153,-0.5459077,8.551529,-13.52887,2.1167364,1890.7782564003946,0.116996185124269,0.28871092,male11
-389.3074,74.25824,-31.345875,37.818237,-24.801592,-33.42091,9.245927,33.74877,-28.61913,-13.804886,1.1194462,-16.952301,-12.226965,1800.104302354113,0.11071633731617647,0.24294975,male11
-379.13852,111.9187,-29.857204,-5.8888273,-46.10911,-21.482607,23.971243,25.866083,-9.74037,-0.17343426,5.2372136,-4.585129,6.0396557,1453.9069415648962,0.07537235014619884,0.30931807,male11
-352.32446,80.17697,-62.23179,28.844864,43.989704,-11.663993,-30.35957,-4.3854723,-17.856003,2.9753304,-5.0501895,-0.32610708,-7.509727,1940.329623392105,0.10936928910818713,0.3439217,male11
-429.3379,24.232601,-37.332005,68.7758,60.905132,-6.451252,-6.367206,23.442602,-28.80768,7.663619,-18.952673,-4.567777,-8.56768,2410.4602888756103,0.1322728207236842,0.28837922,male11
-405.67502,119.483444,-17.110533,35.22511,-26.696709,-49.289913,4.9261093,15.313523,-29.214827,3.5209887,10.985354,-4.828754,-12.803998,1387.5005048896253,0.06816917242005814,0.28008774,male11
-501.63037,122.79013,1.2431973,28.446003,9.072254,-20.784527,1.5964345,25.711699,-1.9591613,-15.724606,-5.076058,-8.856897,-15.537509,1021.2387307165818,0.0361328125,0.24280132,male11
-360.30005,83.25527,-38.200375,4.762531,-46.357334,-21.232185,26.82754,19.864708,-28.981062,8.99539,15.781299,-3.0423706,17.838757,1715.7506478001808,0.08506913618607954,0.25725728,male11
-367.50168,41.143707,-68.11712,57.156105,26.800957,-10.395557,-30.251038,18.513182,-22.495733,0.10302448,-6.8185954,-5.4960914,1.74539,2306.179925459327,0.15751786665482956,0.36263418,male11
-411.83084,12.916401,-48.322132,78.95539,36.932205,-9.549043,-16.10928,25.9902,-26.901686,-3.2786157,-7.8364377,-7.4307137,1.1276331,2568.7598677175506,0.17865792410714285,0.30281788,male11
-384.4685,76.846,-25.95688,28.336784,-45.79836,-37.442577,10.211212,25.880424,-25.809158,0.35057345,5.5174356,-14.133851,-2.994086,1776.167077796587,0.10328325018825302,0.27039036,male11
-458.91837,100.57547,-18.354233,39.214,-15.398702,-28.45724,-0.7500325,38.328667,-14.830033,-15.3875475,7.8417144,-11.696225,-20.033295,1488.4091931674209,0.08051439996301775,0.22001852,male11
-412.5437,146.48468,-3.9091215,23.64257,14.22314,-2.3370154,-3.6500618,20.85502,-22.754225,-21.1001,-21.174135,-6.618049,0.14229083,1178.4727419963526,0.03079578488372093,0.36800045,male11
-398.60916,144.88371,-10.353214,18.653769,19.01721,3.8084786,-3.1108902,15.817074,-25.814375,-23.22072,-14.269149,-1.2876023,-1.0698385,1228.605147284573,0.034080340232683984,0.3770064,male11
-397.74173,149.42047,-12.16728,14.201199,24.51571,7.7014956,0.4614111,17.097929,-27.932743,-25.447569,-12.769677,-4.093718,1.4517968,1152.5871806173463,0.030452021846064815,0.35852808,male11
-424.42847,154.21858,4.0782356,23.722876,4.843392,-11.004156,-9.962708,18.157108,-15.504782,-9.468289,-11.768384,-8.016263,-7.021556,1086.9154275110434,0.02999288993969298,0.35749143,male11
-408.9162,143.07025,8.739863,15.9516735,5.488335,-3.2509758,-9.035715,11.460119,-15.462596,-4.537948,-13.529226,-8.755109,-5.274135,1203.0166176234545,0.029175848023504272,0.37284654,male11
-350.14673,91.31672,-40.83657,6.9654365,-43.938675,-38.66179,30.757774,19.618614,-22.98377,9.012449,9.841699,-6.337022,13.523915,1680.7629307019101,0.09099568111795775,0.28013542,male11
-335.6414,66.827354,-68.48764,23.888464,28.384743,-17.4297,-23.174383,3.3836555,-26.599943,10.49288,13.072398,-1.5562268,-4.0122933,1978.9649626268201,0.10985380006067962,0.32493928,male11
-416.78387,31.222322,-42.751602,74.91417,59.679424,-19.30589,-13.501638,24.403996,-36.592754,15.878442,-17.640764,-9.039186,1.1478736,2503.1494062762413,0.16725252702902843,0.29421905,male11
-375.66986,93.34617,-28.855942,30.439035,-25.828156,-52.896107,11.237555,19.794582,-28.085121,8.255734,10.193959,-5.247854,-3.7118838,1715.9322840641148,0.10027531726819248,0.2672984,male11
-465.35507,112.01979,-19.400097,44.784317,9.046565,-40.41177,3.6719434,27.37222,-18.108408,-7.1400294,0.7526991,-9.219055,-19.008192,1358.1156365035297,0.07087746283198615,0.23976545,male11
-324.6853,53.439247,-44.376167,4.541683,-48.593845,-29.632414,27.240585,18.28104,-30.523714,13.332842,12.497444,-5.917358,19.231073,1926.7239237337092,0.10119421000608272,0.24132529,male11
-328.7124,29.51373,-76.90675,46.01102,25.604744,-16.093447,-31.45433,8.096211,-33.100418,8.5464115,4.5309296,-8.922163,4.651806,2296.288608923873,0.16175513174019607,0.3380584,male11
-378.6081,0.8779762,-56.183163,72.47947,44.10528,-15.326123,-21.86782,23.868095,-32.53019,4.9589286,-10.779413,-9.036773,3.5042067,2623.416681269421,0.19854690437030076,0.3240756,male11
-356.47452,62.514668,-26.882006,26.46292,-36.468098,-45.94174,12.984818,26.278038,-33.87896,-0.45044625,4.730073,-14.992448,0.0352196,1889.586493773179,0.11922277658471564,0.23027627,male11
-440.5111,94.41457,-27.593472,42.927677,-13.350672,-42.29577,7.6398144,27.656982,-26.840416,-10.779096,8.804323,-11.197472,-15.330029,1599.843786321371,0.09900286584443099,0.20606005,male11
-401.78867,94.42285,-30.517391,14.173838,-43.46485,-29.794788,23.808279,20.383684,-19.58592,6.516118,10.21827,0.25913972,7.1483674,1591.1010711790063,0.08189190834832134,0.29041374,male11
-381.20563,71.961494,-61.909237,33.534363,35.21616,-7.63667,-27.553026,8.402702,-25.646532,5.470758,2.2593048,-1.144813,0.3169999,1954.005781072547,0.10954010229316546,0.3209916,male11
-433.75754,24.480389,-38.560482,69.09794,66.729675,-6.9046745,-12.57259,23.604021,-28.427324,13.871687,-19.371056,-8.279074,-6.1087365,2353.361968819158,0.13248975800304877,0.29472715,male11
-395.2728,96.53485,-12.8567295,27.210382,-31.736053,-52.787197,9.428975,26.420761,-24.286873,6.2066803,6.892987,-5.49499,-10.979277,1536.4511566109677,0.08203727816358025,0.26064503,male11
-508.7859,120.08488,0.67276996,38.95368,13.445422,-34.413197,-4.6004753,28.830023,-7.1146507,-10.23045,7.0343323,-8.139758,-20.83469,1192.1696316351308,0.047870208084725537,0.2315014,male11
-370.69812,75.08357,-44.49869,9.3198185,-47.2551,-25.353823,28.073889,18.015476,-30.563929,4.228068,10.689191,-3.7958877,14.346457,1749.9605469742207,0.10109577922077922,0.23724946,male11
-381.22034,48.346394,-72.96122,38.141415,38.844368,-6.8622813,-27.969774,4.0688815,-25.933506,-4.3966193,-0.24509759,-4.182803,-2.1683311,2093.3657465596957,0.12921971450617284,0.2854026,male11
-428.8878,22.756716,-52.750736,60.584377,52.926342,-1.5797498,-17.655794,21.613323,-25.371986,2.4064403,-15.250323,-10.737523,-1.0765259,2258.286429203107,0.1484079071969697,0.2784425,male11
-430.43506,79.42788,-15.925262,34.26189,-32.942047,-42.52481,12.351724,22.042274,-29.361694,-1.1828072,10.0738735,-6.5974936,-8.733295,1668.6023325915444,0.09931805744263285,0.2302777,male11
-496.12592,90.36804,0.96066636,31.54091,-0.9223703,-26.140745,1.6789771,26.69173,-14.191009,-16.29653,9.75352,-5.6115465,-21.439249,1219.2036490232801,0.04504455873115578,0.20462833,male11
-372.01324,80.6551,-30.4741,4.7781982,-40.429787,-25.957567,29.944084,23.944326,-25.55966,6.7202706,12.086835,-6.125558,15.507895,1745.3056173468685,0.0875936059907834,0.2872788,male11
-359.12775,66.50011,-63.48454,31.305088,33.18816,-16.39436,-29.426998,3.7606864,-28.82798,16.16872,10.482044,-4.799907,-0.6530849,2041.7393629703026,0.11979700307377049,0.32438993,male11
-422.8844,15.531949,-42.503796,78.64022,64.51133,-11.384622,-12.164614,26.158628,-37.017834,16.742334,-17.800587,-9.631895,-5.548359,2531.2851924658744,0.17815976288056207,0.28648293,male11
-402.61554,96.88371,-17.061813,31.495262,-26.427002,-52.681313,10.363703,21.515442,-26.940231,3.5314395,12.078356,-2.588928,-6.74191,1556.0154005526435,0.08977245229535398,0.25356722,male11
-497.9223,122.88314,-9.239442,39.177147,10.970453,-36.50848,1.0179552,25.311996,-15.110959,-13.4081135,10.233954,-6.613862,-22.631742,1203.3969721159872,0.05541338239397321,0.2298965,male11
-341.9052,88.61908,-36.505154,7.5884614,-45.69357,-37.08826,25.530405,19.955593,-31.7839,9.569084,10.077968,-3.277611,14.58008,1818.1278221211417,0.09528459821428571,0.2971028,male11
-318.3187,69.77054,-69.90702,22.38866,31.651249,-14.54989,-29.884886,5.095593,-34.617332,9.3935995,9.510265,-1.0888749,-3.2494688,2146.013539195647,0.13373233734339407,0.35627678,male11
-388.45334,28.293966,-48.95022,64.580215,59.88612,-10.9376955,-13.544096,21.394508,-38.9233,14.330733,-20.801428,-14.206636,1.3028202,2524.5843690682127,0.15890942950581396,0.29980657,male11
-358.4953,96.74107,-22.612213,25.759188,-32.42874,-52.08985,12.476731,22.494385,-33.50379,1.5546402,10.5355,-6.5425644,-5.167296,1698.5518453694062,0.10214087414578588,0.25906777,male11
-449.9269,119.89219,-19.788021,41.18262,0.6341728,-39.85308,7.0678253,31.525629,-23.211218,-14.754601,-0.9861717,-12.97986,-16.28173,1397.8823182840424,0.06776654411764706,0.22605787,male11
-461.9186,154.14424,-8.191838,-5.3147435,-23.94364,-41.03108,19.33185,21.020403,-5.6787376,14.08646,3.7520924,11.7538,-3.167387,1306.8243174357121,0.055056123394268776,0.3467556,male11
-419.29285,151.23593,-40.753265,-12.618449,15.8431835,-20.56391,-5.3278384,10.87417,-39.679214,22.257713,17.706213,18.938494,6.9249134,1552.6156728767219,0.07567405700683594,0.317185,male11
-476.9301,124.19712,-29.763086,35.06566,71.744965,-15.910522,-14.79034,3.2135358,-44.382904,23.92764,-6.5495706,-13.755622,5.2471147,1725.687695851584,0.08131673805501931,0.3754104,male11
-510.72943,181.59935,9.998821,18.964529,20.388235,-47.725716,-6.1257024,22.342464,-21.594564,-5.014192,-2.4623182,6.4087462,-6.174241,1005.9442174483371,0.0448638415727459,0.31442103,male11
-516.5864,181.73393,8.579571,23.825975,26.379168,-44.082993,-10.226087,16.06231,-22.455528,-2.2819986,-5.27571,-0.8840082,0.12707661,985.9740161578434,0.04057906845868644,0.32633868,male11
-269.41867,111.098305,-89.82608,-22.644764,0.19091135,-58.461914,2.7248778,47.26067,-30.638826,7.390752,8.803119,10.589825,-11.60328,1783.6963686493714,0.09481798537234043,0.35996342,male2
-284.1274,84.590385,-118.19385,24.413849,67.24638,-38.68357,-40.061287,0.06324768,-22.631752,9.839238,-5.5007453,6.2466216,-6.4821835,2036.3444039006297,0.1419344815340909,0.43907198,male2
-341.3527,45.058964,-85.36171,58.852493,85.58455,-38.917625,-27.715908,17.114859,-29.180408,-2.9645114,-17.13234,-0.15793376,-5.9376225,2249.4103287462635,0.1554132276965726,0.41835827,male2
-349.70163,115.30405,-45.756844,20.72143,10.633935,-77.63196,-11.443727,37.55545,-24.339584,-10.426013,4.992405,-5.395025,-7.609449,1702.0820771981519,0.11466197807247899,0.30632433,male2
-430.14746,127.65381,-26.61221,25.033085,21.550673,-54.542595,-1.685426,36.67417,-31.119112,-8.898968,-2.8580775,-8.263461,-18.683315,1350.198145005912,0.06336020611702127,0.227834,male2
-525.8122,141.99185,9.056162,16.720806,0.68379885,-34.581352,-14.81136,43.570267,-13.55422,-4.690458,7.853006,-9.887408,-1.9043835,966.8793173966852,0.03808993980532787,0.24643528,male2
-541.96783,115.928085,-12.979833,26.05646,56.913887,-0.69233024,-24.302639,17.298561,-21.29465,-6.7607155,7.9499955,3.296634,-4.888142,1080.736032977567,0.03163831815944882,0.22046317,male2
-576.86774,87.39871,-14.467474,55.951263,83.28797,5.233504,-21.290438,16.928692,-12.049834,-5.4266148,3.7143927,-15.098009,-12.041662,1136.9696704844562,0.03632642027743142,0.19820109,male2
-564.9482,140.8769,31.472263,26.650629,21.965042,-10.329764,-3.6734426,21.716677,1.0915035,-3.6165388,2.0091197,-3.4993517,-4.130642,605.2171630100934,0.02692048445991848,0.21608591,male2
-576.82446,137.26816,28.56881,19.117558,19.260391,1.5423108,7.6633463,17.64556,1.8797054,-1.2455537,-2.830154,-3.235889,-0.2867523,600.5113234561048,0.023989925435656836,0.21829535,male2
-332.8929,124.817444,-56.026386,-8.017659,-7.123272,-56.519306,-7.015165,40.316387,-33.242847,1.1382693,8.290318,1.9628496,3.9312344,1685.7825701412812,0.08127848307291667,0.37450457,male2
-316.59265,97.851845,-95.59994,15.988263,64.914734,-31.738901,-32.20293,-2.7504456,-27.903753,9.531512,-0.20417611,5.353602,-7.7465496,1864.7066353412665,0.1150665283203125,0.40958974,male2
-358.07288,59.62862,-79.58687,52.243557,82.567665,-32.719902,-26.362894,10.915037,-25.327131,-6.1055684,-11.994677,-8.209737,-5.1843896,2184.6369621588574,0.1439208984375,0.41372102,male2
-407.515,118.05713,-16.151333,19.979319,10.441433,-68.51521,-22.591032,30.821177,-40.196262,0.1424883,12.589636,3.7176225,-7.580053,1626.6531425615628,0.07232196514423077,0.3169428,male2
-440.35458,147.00919,-12.87529,27.641508,18.82226,-65.27245,-11.153865,31.556784,-39.49665,4.5425696,3.6629052,-1.5076023,-14.101188,1195.3195113834124,0.0455011106004902,0.25859445,male2
-288.05066,104.01932,-65.91654,-12.624621,-9.574836,-63.053253,-6.8586583,40.221935,-28.627016,4.786721,8.6663685,-0.23990904,-5.389473,1706.1117322831697,0.0933647505733945,0.31887984,male2
-298.2921,80.68668,-95.43124,12.278712,58.975452,-36.392014,-40.639465,-1.1645303,-35.296127,9.647139,2.5650764,11.690237,-5.8515577,2055.1594257611837,0.13136215965346534,0.42221668,male2
-363.7697,39.972755,-72.73708,64.93571,77.41123,-37.414337,-30.591948,14.655496,-22.003897,-8.037389,-18.08786,-8.5407,-1.2875205,2168.704531290663,0.14589569947429906,0.38163388,male2
-390.60645,107.29116,-35.57902,27.334204,8.594907,-73.72722,-14.35307,36.0613,-31.806852,-0.5786567,7.3001533,-3.4696486,-8.509134,1772.1528492516284,0.12269422743055555,0.32316077,male2
-412.6828,114.494064,-38.481304,26.19385,9.855997,-64.780106,-11.348478,42.878143,-46.592747,0.6202859,2.8364882,1.2338439,-9.571738,1750.8997456800557,0.123046875,0.31926975,male2
-407.82376,143.79515,-29.411572,0.8273327,-8.706998,-49.35277,-16.438215,53.800186,-37.74353,9.761257,7.4849267,-7.0711656,-3.3575983,1506.1724966870254,0.06631373355263158,0.3467186,male2
-414.47363,135.29425,-56.909653,4.143003,38.637394,-28.950514,-31.091787,14.991578,-40.70513,24.030298,7.902854,13.910341,-6.7558107,1515.371324801192,0.05691303453947368,0.3266444,male2
-431.8182,72.764755,-50.930424,56.31137,83.165215,-22.13987,-25.973923,20.504185,-43.34578,9.469604,-14.238436,-17.864084,8.792346,2060.789152791121,0.08873266103316327,0.34184176,male2
-472.66345,143.18837,1.2385623,35.250305,11.005843,-48.22139,-16.477829,32.338905,-43.018723,1.6398709,9.349087,-4.5974274,-4.2962294,1088.2423316436434,0.034151517427884616,0.273001,male2
-522.18164,157.54669,13.884843,24.740416,19.00975,-24.072643,-8.294052,23.51427,-22.799925,2.1699574,8.19632,4.842307,-2.1734715,718.039823514255,0.02896610383064516,0.2922008,male2
-436.12796,134.19084,-32.715477,8.74732,-4.5322294,-62.07678,-13.528094,48.859737,-27.035625,0.9790013,20.44762,-6.802466,-2.4411964,1378.8440545865917,0.0642333984375,0.25893435,male2
-425.01575,104.04271,-70.65676,24.6245,65.845955,-27.69009,-44.061493,18.780802,-42.968575,15.624325,6.8404093,-8.995406,-1.0055207,1798.0058973199712,0.09390678755733944,0.3017397,male2
-482.70255,75.795975,-48.43799,58.009193,76.01341,-28.208616,-29.067635,26.531857,-35.123463,10.712115,-10.380552,-14.378046,2.981062,1958.1086135008247,0.081787109375,0.29403716,male2
-475.432,139.38481,-10.1733465,33.752632,-3.5413308,-69.77543,-7.9431643,34.655003,-45.725845,-4.5774107,21.253534,-4.6984124,-7.5283403,1204.9518960955465,0.05417083030523256,0.25245708,male2
-503.1702,144.86488,-7.5522656,21.958454,8.388971,-46.864708,-8.691926,31.770842,-32.77519,0.785374,13.713579,-5.3551283,-16.406376,1135.6744179927668,0.04207669771634615,0.25696686,male2
-384.80484,170.51218,-24.964254,28.72125,5.937319,-51.135605,-19.872086,27.528088,-18.774622,-6.781828,3.2607434,-7.226951,-10.3391485,1263.0196159123586,0.05523046875,0.41603717,male2
-385.42477,182.25424,-41.694485,28.655752,5.010774,-62.592915,-23.40018,20.961916,-26.143452,-0.3024037,2.5328786,-2.767341,-10.328435,1249.1017337518535,0.06323436463859416,0.40604365,male2
-390.53586,176.69446,-36.693222,34.253784,2.6309955,-62.38548,-19.445324,19.190964,-26.26745,-0.98520815,6.9374113,-3.007052,-12.054233,1280.7869559407227,0.06375444613821138,0.43011045,male2
-392.8471,171.07219,-17.202211,44.51911,10.261202,-66.77967,-19.780462,21.229605,-27.753431,0.30909753,9.62519,-3.9927747,-13.387002,1287.8853790716917,0.05370968549679487,0.4193351,male2
-393.63077,166.2616,-11.358635,41.979134,12.445918,-60.587414,-20.856297,26.989115,-22.546959,0.39953622,4.1726365,-10.128549,-15.749462,1240.896496881498,0.047871291035353536,0.3751273,male2
-318.83157,105.75632,-53.056953,-12.047678,-2.6783416,-69.24039,-7.130196,52.527077,-31.302017,8.772713,7.3162103,-5.2691464,-2.7122607,1787.0565931562421,0.1050667875989446,0.3334027,male2
-346.84726,100.69611,-100.0358,14.506619,66.83209,-36.42985,-34.192024,-5.128157,-31.744965,9.523174,7.7864985,14.546676,-6.9357452,1898.0997330698121,0.1201597624318801,0.35420647,male2
-391.07968,63.70586,-82.52651,64.01467,88.78888,-33.806194,-41.118786,16.060234,-32.477146,1.666793,-14.085583,-10.213708,5.113168,2090.972695923652,0.1533991495768229,0.40352896,male2
-441.2406,117.918655,-21.284098,24.328766,20.292126,-72.7745,-12.623931,28.677284,-31.595036,-0.13259412,10.490104,-2.038653,-8.818014,1463.5350586523477,0.05735650618224932,0.2613002,male2
-427.6094,132.72116,-40.411667,26.7639,26.547956,-68.392624,-13.230482,49.945335,-34.917744,-1.2544603,2.2663424,-6.3003697,-7.670208,1523.8304245317179,0.08731736662638122,0.26451913,male2
-280.9144,87.7478,-67.77435,-0.0030588235,-7.1324,-81.622154,-11.523999,47.13983,-32.984997,11.096697,6.933371,1.0543708,-10.430885,1863.392683108857,0.10369482181342364,0.25201622,male2
-295.16907,63.573074,-101.552475,7.8345327,58.202957,-39.38444,-35.545673,-1.8157262,-38.01815,10.733131,8.580408,19.62132,-11.786607,2115.133021959099,0.14191049874111375,0.36832994,male2
-312.79248,23.661411,-94.958,56.154724,81.45465,-39.818638,-35.262394,11.261223,-32.342438,4.4764624,-16.308302,-0.3867771,-7.7970366,2411.8462214402025,0.18608533051378445,0.36097145,male2
-352.18567,89.02626,-46.132614,26.474302,3.1368465,-82.5769,-8.74329,42.08592,-38.366253,3.5494177,10.503848,-3.8336525,-14.156699,1908.841440763283,0.14479372982687794,0.3019499,male2
-390.18564,99.46115,-43.467785,30.272532,9.687409,-71.215416,-3.5874,54.339752,-46.443394,-1.8624187,-6.7822337,-8.3318405,-13.573462,1873.6426577488508,0.13495070916458854,0.26601446,male2
-500.23892,137.12347,-14.660093,25.899002,-5.1777143,-49.321648,-10.887777,57.193027,-23.527822,-6.7827077,8.120278,-14.656314,4.8672748,1220.1535360967555,0.057824523005653265,0.25717065,male2
-474.40338,129.28181,-52.94112,22.66712,64.51531,-27.119967,-51.70167,9.990781,-31.144972,-1.8379494,14.219702,12.456704,-6.46816,1419.7515114237497,0.056750311367753624,0.2594552,male2
-530.2572,81.309715,-39.522354,70.792564,94.119736,-27.05988,-42.41366,24.473278,-32.601013,8.824088,-7.751365,-12.0176,0.3725503,1677.77050904266,0.07580936316287878,0.25340894,male2
-585.74414,139.0796,20.12446,43.99834,31.62024,-39.979473,-20.742506,25.577866,-15.070737,-21.668915,2.1487892,6.4321218,-7.373273,736.5927682899544,0.03163554595153664,0.20445517,male2
-656.1144,145.74974,31.304325,35.90976,34.417377,-19.702507,-17.597994,14.218406,-7.0265675,-7.022513,6.554577,5.843542,-7.7652473,642.4240759472555,0.029392684323286053,0.22594224,male2
-414.52252,112.36704,-37.669106,10.473272,-7.548739,-68.757385,-8.850167,47.616116,-25.039417,2.155814,17.496786,-4.5094457,-5.2116137,1501.0783900031558,0.06830679086538462,0.25492236,male2
-409.12195,96.88471,-68.49688,17.019358,65.07618,-24.665865,-45.129627,21.10451,-51.290047,7.3099637,9.786378,8.228486,-9.902125,1869.876056908576,0.09681244599654378,0.26766264,male2
-469.52972,59.190372,-49.547535,60.04062,82.18609,-27.742125,-39.750763,28.967487,-35.127533,8.671162,-6.0850854,-15.635003,0.008126563,1950.7781792512678,0.09240957909528907,0.24597186,male2
-547.95624,128.43108,5.96427,34.679943,25.058668,-45.559643,-20.016878,28.059874,-14.148431,-11.036957,11.76212,1.8705796,-15.320306,857.9551233314296,0.03259747909580499,0.19430496,male2
-554.078,122.86956,2.5061421,31.745459,31.965776,-33.916836,-15.846485,29.35328,-9.450162,-13.35322,0.7021715,-0.10909188,-14.473498,906.0060891867797,0.03178722319347319,0.18864399,male2
-437.1764,119.01376,-22.69543,18.344076,-6.7065883,-64.73236,-15.432066,46.26258,-24.492542,7.1947527,15.372848,2.24262,-1.0268878,1390.0484956156156,0.055735800503554506,0.27249643,male2
-421.56244,105.67203,-66.89606,23.34728,60.39829,-27.21074,-38.82505,7.2625775,-40.842342,12.452241,12.240365,4.893597,-1.4794532,1705.9506359371492,0.08789761709427207,0.28545475,male2
-518.7426,82.16344,-43.71639,70.813034,89.915245,-34.703247,-33.043297,21.906628,-26.538532,2.7874193,-5.7143083,-17.076534,1.9422469,1668.4464206003688,0.07286277977195946,0.2567206,male2
-582.4122,135.5023,16.499735,49.246983,29.630754,-42.578484,-20.825594,22.640623,-30.488972,-10.608766,17.533537,6.255291,-6.6418777,817.6257833578401,0.036858357174295774,0.2188811,male2
-612.4292,135.4475,17.118687,36.873848,32.31149,-24.001953,-10.864753,19.803911,-20.286556,-9.12431,12.869765,3.6577744,-7.785479,790.3091978708218,0.032488539882990865,0.20564298,male2
-321.40842,118.547,-56.285713,2.3546166,-8.065108,-72.74496,-12.182639,49.627254,-28.389082,7.308573,6.275446,-6.0300307,-5.2782326,1736.0580014998104,0.11834531841856061,0.35581926,male2
-300.24585,112.5718,-103.85448,-6.241539,38.789024,-37.45185,-17.2335,11.490995,-40.55068,-3.4839025,8.732408,17.156775,-1.5017604,1834.5655374922203,0.1166005372375328,0.3359417,male2
-382.6829,76.47789,-91.51621,39.611526,100.015236,-33.6743,-23.40771,7.6492586,-30.707005,2.5537195,-9.198402,-8.571425,-1.235173,2115.7855510267104,0.140875244140625,0.44195202,male2
-402.35165,122.21836,-25.219524,23.46251,15.689193,-72.58556,-29.70624,28.67867,-22.40051,-6.5891414,16.958889,2.1528168,-15.211931,1367.4271824567907,0.07667267628205128,0.28501707,male2
-427.3449,129.2678,-35.759537,28.378643,21.640873,-62.6177,-13.3731575,44.226936,-31.975698,-7.8408337,-1.0408558,-8.680327,-9.167013,1415.561852201224,0.07607227534203981,0.24844629,male2
-411.1793,111.233345,-48.59042,2.4348285,-5.9529514,-49.047337,19.405428,28.474245,-36.18562,6.764705,-0.26081255,12.171516,14.800053,1808.2873324167326,0.08546078330592105,0.271092,male2
-418.84866,91.24696,-51.377827,25.189547,11.220075,-31.889288,20.336176,-20.135395,-30.593199,16.455198,-1.6013649,21.09361,4.887768,1956.031191716793,0.08365808823529412,0.24375764,male2
-479.62625,54.831024,-35.41426,81.98071,66.199745,-35.75049,-0.06503522,-14.7421055,-21.220758,15.875143,-22.189764,-9.762108,0.7143912,1975.3563586305152,0.06552857990506329,0.23974396,male2
-486.32422,123.38466,-12.060889,26.318033,-0.18785343,-48.11176,14.47356,11.859553,-23.263966,-4.134117,-5.8631806,-7.2980037,8.673525,1340.58866360326,0.0516729885857461,0.23577599,male2
-550.42474,133.64383,1.6392868,28.46547,11.02784,-21.925884,19.771683,7.363843,-21.785921,-10.930621,-22.443735,-4.7247753,8.775618,1018.6416939833281,0.034899141166281754,0.2112294,male2
-497.61658,116.84041,-20.072672,22.529001,48.755993,-14.479012,-12.422804,7.4931383,-21.219652,-5.284039,-2.5980818,-0.30022478,0.8294662,1634.990955773718,0.07252979767628205,0.35775742,male2
-401.3485,92.1623,-59.70293,11.571827,42.202595,-35.724113,-27.09327,15.295297,-25.108505,-0.03094825,2.9536228,3.7984426,-4.8422475,1851.017599726593,0.11375403625677244,0.31194547,male2
-401.32516,97.40655,-37.93804,9.490205,19.487312,-55.688232,-23.705822,30.623568,-18.085745,-6.5055175,12.9447,6.2441673,-12.006271,1652.2013820990187,0.09625923747348887,0.27114412,male2
-419.49164,108.65216,-43.39079,12.849317,43.450954,-33.318943,-17.52268,14.175043,-28.445839,1.0060676,3.409966,3.6326878,-3.5015702,1727.0476234789828,0.08752661070051414,0.31686237,male2
-353.55225,87.69907,-79.99946,10.334473,44.62883,-42.56331,-23.295155,9.920549,-25.02952,2.6897013,-1.3228679,3.6824455,-7.964629,1972.0595061605509,0.12973164183436534,0.3466924,male2
-382.79846,117.41953,-61.434814,4.3590484,44.938755,-29.671814,-13.355172,19.678223,-23.875214,-8.480919,-13.5949545,2.116003,-1.727809,1723.8304986995308,0.09840451461106489,0.34461775,male2
-416.48346,81.13665,-48.58021,-4.144898,-9.416958,-49.60963,-1.717738,34.90073,-25.301136,5.4101286,6.443074,5.3572645,-1.3806711,1761.664830594116,0.0881436434659091,0.35164905,male2
-396.6706,60.857796,-74.1851,13.032702,43.873295,-21.341364,-29.47877,0.42720747,-28.753353,5.9655657,8.9650545,6.1966915,-7.3879786,1999.1818424429007,0.11266754987531172,0.39027518,male2
-403.87387,20.904243,-64.05792,44.809162,57.566235,-25.096365,-26.576557,8.992382,-23.57808,0.09763756,-12.6296,-2.1529517,-4.6367526,2307.3928224608057,0.13637657848465473,0.37537104,male2
-441.8389,89.310295,-31.971718,18.531862,5.24869,-61.822292,-4.1704364,28.39633,-36.112705,-2.5099478,8.921952,2.2450569,-3.721118,1867.8765075808153,0.11027716771727468,0.2986978,male2
-475.57095,88.17026,-22.47166,19.389631,15.786864,-52.786964,-6.7533994,31.647827,-37.64868,-1.8643821,8.739995,-1.1111506,-3.2408183,1910.9750130454263,0.11533450878699789,0.30653113,male2
-425.62766,144.79622,-19.031258,-2.9034739,6.064034,-26.614687,-30.228773,28.6308,-16.71617,-7.447211,2.0156004,-6.730197,4.3138433,1298.3765766363947,0.05049954927884615,0.33291748,male2
